Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0102,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0106,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0107,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0110,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0111,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0113,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0114,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0116,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0117,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0120,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0123,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0124,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0127,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0128,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0131,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0132,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0134,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0135,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0137,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0140,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0141,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0143,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0144,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0147,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0148,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0150,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0151,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0153,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0156,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0157,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0159,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0160,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0163,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0164,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0166,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0167,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0169,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0172,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0173,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0175,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0176,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0179,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0180,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0182,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0183,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0185,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0186,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0188,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0190,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0191,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0193,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0195,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0196,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0197,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0198,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0201,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0202,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0203,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0205,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0207,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0208,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0209,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0211,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0213,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0215,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0219,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0221,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0223,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0224,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0225,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0227,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0229,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0231,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0234,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0237,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0238,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0239,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0240,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0241,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0246,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0247,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0249,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0251,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0257,meti-tarski
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0259,meti-tarski
NonTerminationDifficult.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker
NonTerminationDifficult.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker
NonTerminationDifficult.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker
NonTerminationDifficult.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_4-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_4-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_5-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_6-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_3-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_4-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_3-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_4-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_6-phaseTemplate,LassoRanker
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker
Nyala-TwoLex.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker
Nyala-TwoLex.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker
Nyala-TwoLex.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
Odom-GoldenRatio-RegTriangle,20211101-Geogebra
OposicionsSecundariaCatalunya2018-2_4a,20211101-Geogebra
OposicionsSecundariaCatalunya2018-2_4b,20211101-Geogebra
OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Loop_2-pieceTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Loop_4-phaseTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Loop_5-phaseTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Loop_6-phaseTemplate,LassoRanker
OpposedDisjuncts.bpl_Iteration1_Loop_7-phaseTemplate,LassoRanker
PodelskiRybalchenko-2004VMCAI-Ex2_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker
PodelskiRybalchenko-2004VMCAI-Ex2_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker
PodelskiRybalchenko-2004VMCAI-Ex2_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker
PodelskiRybalchenko-2004VMCAI-Ex2_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker
ProveIneq_AmerMathMonthly_vol125no10_p922a,20220314-Uncu
ProveIneq_AmerMathMonthly_vol125no10_p922b,20220314-Uncu
ProveIneq_AmerMathMonthly_vol125no10_p922c,20220314-Uncu
ProveIneq_ISSAC05_1,20220314-Uncu
ProveIneq_ISSAC05_2,20220314-Uncu
ProveIneq_ISSAC05_Bessack_1_0,20220314-Uncu
ProveIneq_ISSAC05_Bessack_1_1,20220314-Uncu
ProveIneq_ISSAC05_Bessack_2_0,20220314-Uncu
ProveIneq_ISSAC05_Bessack_2_1,20220314-Uncu
ProveIneq_ISSAC05_Bessack_2_2,20220314-Uncu
ProveIneq_ISSAC05_Bessack_3_0,20220314-Uncu
ProveIneq_ISSAC05_Bessack_3_1,20220314-Uncu
ProveIneq_ISSAC05_Bessack_3_2,20220314-Uncu
ProveIneq_ISSAC05_Bessack_3_3,20220314-Uncu
ProveIneq_ISSAC05_Bessack_4_0,20220314-Uncu
ProveIneq_ISSAC05_Bessack_4_1,20220314-Uncu
ProveIneq_ISSAC05_Bessack_4_2,20220314-Uncu
ProveIneq_ISSAC05_Bessack_4_3,20220314-Uncu
ProveIneq_ISSAC05_Bessack_4_4,20220314-Uncu
ProveIneq_ISSAC05_Bessack_5_0,20220314-Uncu
ProveIneq_ISSAC05_Bessack_5_1,20220314-Uncu
ProveIneq_ISSAC05_Bessack_5_2,20220314-Uncu
ProveIneq_ISSAC05_Bessack_5_3,20220314-Uncu
ProveIneq_ISSAC05_Bessack_5_4,20220314-Uncu
ProveIneq_ISSAC05_Bessack_5_5,20220314-Uncu
ProveIneq_ISSAC05_Mitrinovic_5_15,20220314-Uncu
ProveIneq_ISSAC05_Sec4a,20220314-Uncu
ProveIneq_ISSAC05_Sec4b,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_1m_m,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_2m_m,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_3m_m,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1npos_8p_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_1p_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_2p_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_3p_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_4p_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_5p_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_6p_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_7p_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_8p_1w_n,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_5p_1nneg_4m_1w_p,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_Lemma1,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_Lemma2,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_Lemma4a,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_Lemma4b,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_Lemma4c,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_Lemma4d,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_Lemma4e,20220314-Uncu
ProveIneq_ISSAC05_SignPattern_Lemma4f,20220314-Uncu
ProveIneq_ISSAC05_Thm6,20220314-Uncu
ProveIneq_ISSAC05_Weierstrass_1_RHS,20220314-Uncu
ProveIneq_ISSAC05_Weierstrass_2_RHS,20220314-Uncu
ProveIneq_ISSAC10_ex1a,20220314-Uncu
ProveIneq_ISSAC10_ex1b,20220314-Uncu
ProveIneq_ISSAC10_ex2a,20220314-Uncu
ProveIneq_ISSAC10_ex2b,20220314-Uncu
ProveIneq_ISSAC10_ex4a,20220314-Uncu
ProveIneq_JSC_SUMCracker_16a,20220314-Uncu
ProveIneq_JSC_SUMCracker_16b,20220314-Uncu
ProveIneq_JSC_SUMCracker_18,20220314-Uncu
ProveIneq_JSC_SUMCracker_19a,20220314-Uncu
ProveIneq_JSC_SUMCracker_19b,20220314-Uncu
ProveIneq_Mitrinovic_11_1a,20220314-Uncu
ProveIneq_Mitrinovic_11_1b,20220314-Uncu
ProveIneq_Mitrinovic_3_57a,20220314-Uncu
ProveIneq_Mitrinovic_3_57b,20220314-Uncu
ProveIneq_Mitrinovic_4_15,20220314-Uncu
ProveIneq_Mitrinovic_4_15m,20220314-Uncu
ProveIneq_Mitrinovic_4_16,20220314-Uncu
ProveIneq_Mitrinovic_4_17,20220314-Uncu
ProveIneq_Mitrinovic_4_41,20220314-Uncu
ProveIneq_Mitrinovic_4_8,20220314-Uncu
ProveIneq_Mitrinovic_7_36,20220314-Uncu
ProveIneq_Mitrinovic_7_44,20220314-Uncu
ProveIneq_Mitrinovic_8_25,20220314-Uncu
PythagoreanGeneralization_Triangle-aa+bb_cc,20211101-Geogebra
RL-high-pass-circuit-gain-chunk-0005,meti-tarski
RL-high-pass-circuit-gain-chunk-0007,meti-tarski
RL-high-pass-circuit-gain-chunk-0008,meti-tarski
RL-high-pass-circuit-gain-chunk-0009,meti-tarski
RL-high-pass-circuit-gain-chunk-0010,meti-tarski
RL-high-pass-circuit-gain-chunk-0011,meti-tarski
RL-high-pass-circuit-gain-chunk-0012,meti-tarski
RL-high-pass-circuit-gain-chunk-0013,meti-tarski
RegDecagon-Diagonal_Side,20211101-Geogebra
RegHendecagon-Diagonal_Side,20211101-Geogebra
RegHeptagon-Diagonal_Side,20211101-Geogebra
RegHexagon-Diagonal_Side,20211101-Geogebra
RegHexagon-ProductDiagonals_CircumRadius,20211101-Geogebra
RegNonagon-Diagonal_Side,20211101-Geogebra
RegOctagon-Diagonal_Side,20211101-Geogebra
RegOctagon-ProductDiagonals_CircumRadius,20211101-Geogebra
RegPentagon-Diagonal_Side,20211101-Geogebra
RightTriangle-Bottema11_20,20211101-Geogebra
RightTriangle-Bottema11_20a,20211101-Geogebra
RightTriangle-Bottema11_20b,20211101-Geogebra
RightTriangle-Bottema1_19a,20211101-Geogebra
RightTriangle-Bottema1_19b,20211101-Geogebra
RightTriangle-Bottema1_1a,20211101-Geogebra
RightTriangle-Bottema1_1b,20211101-Geogebra
RightTriangle-Bottema4_2a,20211101-Geogebra
RightTriangle-Bottema4_2b,20211101-Geogebra
RightTriangle-Bottema5_3a,20211101-Geogebra
RightTriangle-Bottema5_3b,20211101-Geogebra
RightTriangle-Bottema6_1a,20211101-Geogebra
RightTriangle-Bottema6_1b,20211101-Geogebra
RightTriangle-Bottema8_1a,20211101-Geogebra
RightTriangle-Bottema8_1b,20211101-Geogebra
Rotation02.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker
Rotation02.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker
SanDiego.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
SantaBarbara01.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker
SantaBarbara01.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker
SantaBarbara01.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker
SantaBarbara02.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker
SantaBarbara02.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker
SantaBarbara02.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker
Square-Diagonal_Side,20211101-Geogebra
SyntaxSupportBooleans3.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
SyntaxSupportDisjunction1.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
SyntaxSupportDisjunction4.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker
SyntaxSupportDisjunction4.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_2-pieceTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_3-pieceTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_4-lexTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_5-phaseTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_6-nestedTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_6-phaseTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_7-nestedTemplate,LassoRanker
SyntaxSupportDivision1.bpl_Iteration1_Lasso_7-phaseTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_3-lexTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_4-lexTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_2-pieceTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_3-lexTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_4-lexTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker
TelAviv-AmirMinimum.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker
TelAviv-AmirMinimum.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
Thun.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker
Thun.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
ThunPower2.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
Toulouse-BranchesToLoop_true-termination.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker
Toulouse-BranchesToLoop_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker
Toulouse-BranchesToLoop_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker
Triangle-2Sides_Medians_a,20211101-Geogebra
Triangle-Area_Perimeter_a,20211101-Geogebra
Triangle-Bottema1_1,20211101-Geogebra
Triangle-Bottema1_12,20211101-Geogebra
Triangle-Bottema1_14,20211101-Geogebra
Triangle-Bottema1_15,20211101-Geogebra
Triangle-Bottema1_17,20211101-Geogebra
Triangle-Bottema1_19,20211101-Geogebra
Triangle-Bottema1_2,20211101-Geogebra
Triangle-Bottema1_23,20211101-Geogebra
Triangle-Bottema1_3,20211101-Geogebra
Triangle-Bottema1_4,20211101-Geogebra
Triangle-Bottema1_5,20211101-Geogebra
Triangle-Bottema1_6,20211101-Geogebra
Triangle-Bottema1_7,20211101-Geogebra
Triangle-Bottema1_8,20211101-Geogebra
Triangle-Bottema1_9,20211101-Geogebra
Triangle-Bottema5_3,20211101-Geogebra
Triangle-Perimeter_2Medians_a,20211101-Geogebra
Triangle-SymmHomPoly_3-2-1,20211101-Geogebra
Triangle-SymmHomPoly_3-2-2,20211101-Geogebra
Triangle-SymmHomPoly_3-2-3,20211101-Geogebra
Triangle-SymmHomPoly_3-3-1,20211101-Geogebra
TriangleInequality_Triangle-a+b_c,20211101-Geogebra
TwoPhase.bpl_Iteration1_Loop_3-pieceTemplate,LassoRanker
TwoPhase.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
Urban_true-termination.c_Iteration1_Loop_affineTemplate,LassoRanker
Wellington.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
ZenoWithoutDivision.bpl_Iteration1_Lasso_4-pieceTemplate,LassoRanker
ZenoWithoutDivision.bpl_Iteration1_Loop_4-pieceTemplate,LassoRanker
a.10.c.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker
a.10.c.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker
a.10.c.t2.c_Iteration6_Loop_4-pieceTemplate,LassoRanker
a.10.c.t2.c_Iteration9_Loop_4-pieceTemplate,LassoRanker
afagp-fail.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker
afagp-fail.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker
afagp-fail.t2.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker
afagp-fail.t2.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker
afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker
afnp2014.c.i_3_5_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis
agafp.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker
agafp.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker
agafp.t2.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker
agafp.t2.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker
agafp.t2.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker
array1.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis
array_monotonic.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis
array_ptr_single_elem_init.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis
array_single_elem_init.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis
asin-8-chunk-0018,meti-tarski
asin-8-chunk-0019,meti-tarski
asin-8-chunk-0020,meti-tarski
asin-8-chunk-0021,meti-tarski
asin-8-chunk-0022,meti-tarski
asin-8-chunk-0023,meti-tarski
asin-8-chunk-0024,meti-tarski
asin-8-chunk-0025,meti-tarski
asin-8-chunk-0026,meti-tarski
asin-8-chunk-0027,meti-tarski
asin-8-chunk-0028,meti-tarski
asin-8-chunk-0029,meti-tarski
asin-8-chunk-0031,meti-tarski
asin-8-chunk-0033,meti-tarski
asin-8-chunk-0036,meti-tarski
asin-8-chunk-0038,meti-tarski
asin-8-chunk-0039,meti-tarski
asin-8-chunk-0040,meti-tarski
asin-8-chunk-0041,meti-tarski
asin-8-chunk-0042,meti-tarski
asin-8-chunk-0043,meti-tarski
asin-8-chunk-0044,meti-tarski
asin-8-chunk-0045,meti-tarski
asin-8-chunk-0047,meti-tarski
asin-8-chunk-0048,meti-tarski
asin-8-chunk-0050,meti-tarski
asin-8-chunk-0053,meti-tarski
asin-8-vars4-chunk-0010,meti-tarski
asin-8-vars4-chunk-0011,meti-tarski
asin-8-vars4-chunk-0012,meti-tarski
asin-8-vars4-chunk-0013,meti-tarski
asin-8-vars4-chunk-0014,meti-tarski
asin-8-vars4-chunk-0015,meti-tarski
asin-8-vars4-chunk-0016,meti-tarski
asin-8-vars4-chunk-0017,meti-tarski
asin-8-vars4-chunk-0018,meti-tarski
asin-8-vars4-chunk-0019,meti-tarski
asin-8-vars4-chunk-0020,meti-tarski
asin-8-vars4-chunk-0021,meti-tarski
asin-8-vars4-chunk-0024,meti-tarski
asin-8-vars4-chunk-0028,meti-tarski
asin-8-vars4-chunk-0029,meti-tarski
asin-8-vars4-chunk-0030,meti-tarski
asin-8-vars4-chunk-0031,meti-tarski
asin-8-vars4-chunk-0032,meti-tarski
asin-8-vars4-chunk-0033,meti-tarski
asin-8-vars4-chunk-0034,meti-tarski
asin-8-vars4-chunk-0035,meti-tarski
asin-8-vars4-chunk-0038,meti-tarski
asin-8-vars4-chunk-0039,meti-tarski
asin-8-vars4-chunk-0040,meti-tarski
asin-8-vars4-chunk-0041,meti-tarski
asin-8-vars4-chunk-0042,meti-tarski
asin-8-vars4-chunk-0043,meti-tarski
asin-8-vars4-chunk-0044,meti-tarski
asin-8-vars4-chunk-0045,meti-tarski
